variant,intensityMode,taskMode,scenarioSeed,optimizerSeed,fixedErr,dfMHz,scanTimeSec,nFreq,heightResolutionKm,integrationGainDb,observabilityScore,optimizationFeasible,constraintViolation
full_system,weak,hEs,3102,20260522,0,0.120539561047685,1.49344675177644,15,1.199169832,21.9312459835446,0.780803284538901,1,0
full_system,weak,weakEs,3102,20260522,0,0.120508822390963,4.85355049628353,15,2.03751638831232,27.160033436348,0.868573816882,1,0.34820847118987
full_system,weak,full_trace,3102,20260522,0,0.0430664069191884,3.65541270530147,42,1.33285864811904,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3102,20260522,0,0.152563218036781,0.831746537124409,12,1.20894326528693,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3102,20260523,0,0.364638899717268,0.201090081346453,5,3.16847056563285,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3102,20260523,0,0.02,1.0960356413431,26,1.34671788644367,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3102,20260523,0,0.159726516318506,2.20601500475602,12,1.199169832,24.9415459401844,0.995824710013173,1,0
full_system,weak,weakEs,3102,20260523,0,0.150297591657163,3.36880326031828,12,2.17485608326514,27.160033436348,0.868573816882,1,0
full_system,weak,full_trace,3102,20260523,0,0.058133159446688,5.50722607984061,31,1.45872424797341,24.3330122870355,0.845215163359678,1,0.311244304723954
full_system,weak,balanced,3102,20260523,0,0.155454632998142,0.837524570074484,12,1.2477115331698,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3102,20260524,0,0.392195724356189,0.20327117081528,5,3.71562175983108,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3102,20260524,0,0.0208626818656142,1.33679445662662,24,2.62262369410744,20.1703333929878,0.797880956641986,1,0
full_system,weak,hEs,3102,20260524,0,0.124177171376968,2.1769151422265,15,1.199169832,23.1806333496276,0.870045239259115,1,0
full_system,weak,weakEs,3102,20260524,0,0.160776987794674,3.42896329978786,12,1.53841634561432,27.160033436348,0.868573816882,1,0
full_system,weak,full_trace,3102,20260524,0,0.0574949848383624,2.77590078428855,32,1.199169832,21.9312459835446,0.673660427396044,1,0
